Rule,Author,Description,Strings,CVE
apt_hellsing_irene,"Costin Raiu, Kaspersky Lab",detection for Hellsing msger irene installer,"$a6 = ""aPLib v0.43 - the smaller the better""",CVE not found
apt_hiddencobra_rsakey,US-CERT,HIDDEN COBRA â€“ North Koreaâ€™s DDoS Botnet Infrastructure,$rsaKey = {7B 4E 1E A7 E9 3F 36 4C DE F4 F0 99 C4 D9 B7 94,CVE not found
apt_hiddencobra_binaries,US-CERT,HIDDEN COBRA â€“ North Koreaâ€™s DDoS Botnet Infrastructure,"$STR1 = ""Wating"" wide ascii",CVE not found
apt_hiddencobra_binaries,US-CERT,HIDDEN COBRA â€“ North Koreaâ€™s DDoS Botnet Infrastructure,"$STR2 = ""Reamin"" wide ascii",CVE not found
apt_hiddencobra_binaries,US-CERT,HIDDEN COBRA â€“ North Koreaâ€™s DDoS Botnet Infrastructure,"$STR3 = ""laptos"" wide ascii",CVE not found
apt_hiddencobra_urlbuilder,US-CERT,HIDDEN COBRA â€“ North Koreaâ€™s DDoS Botnet Infrastructure,$randomUrlBuilder = { 83 EC 48 53 55 56 57 8B 3D ?? ?? ?? ?? 33 C0 C7 44 24 28 B4 6F 41 00 C7 44 24 2C B0 6F 41 00 C7 44 24 30 AC 6F 41 00 C7 44 24 34 A8 6F 41 00 C7 44 24 38 A4 6F 41 00 C7 44 24 3C A0 6F 41 00 C7 44 24 40 9C 6F 41 00 C7 44 24 44 94 6F 41 00 C7 44 24 48 8C 6F 41 00 C7 44 24 4C 88 6F 41 00 C7 44 24 50 80 6F 41 00 89 44 24 54 C7 44 24 10 7C 6F 41 00 C7 44 24 14 78 6F 41 00 C7 44 24 18 74 6F 41 00 C7 44 24 1C 70 6F 41 00 C7 44 24 20 6C 6F 41 00 89 44 24 24 FF D7 99 B9 0B 00 00 00 F7 F9 8B 74 94 28 BA 9C 6F 41 00 66 8B 06 66 3B 02 74 34 8B FE 83 C9 FF 33 C0 8B 54 24 60 F2 AE 8B 6C 24 5C A1 ?? ?? ?? ?? F7 D1 49 89 45 00 8B FE 33 C0 8D 5C 11 05 83 C9 FF 03 DD F2 AE F7 D1 49 8B FE 8B D1 EB 78 FF D7 99 B9 05 00 00 00 8B 6C 24 5C F7 F9 83 C9 FF 33 C0 8B 74 94 10 8B 54 24 60 8B FE F2 AE F7 D1 49 BF 60 6F 41 00 8B D9 83 C9 FF F2 AE F7 D1 8B C2 49 03 C3 8B FE 8D 5C 01 05 8B 0D ?? ?? ?? ?? 89 4D 00 83 C9 FF 33 C0 03 DD F2 AE F7 D1 49 8D 7C 2A 05 8B D1 C1 E9 02 F3 A5 8B CA 83 E1 03 F3 A4 BF 60 6F 41 00 83 C9 FF F2 AE F7 D1 49 BE 60 6F 41 00 8B D1 8B FE 83 C9 FF 33 C0 F2 AE F7 D1 49 8B FB 2B F9 8B CA 8B C1 C1 E9 02 F3 A5 8B C8 83 E1 03 F3 A4 8B 7C 24 60 8D 75 04 57 56 E8 ?? ?? ?? ?? 83 C4 08 C6 04 3E 2E 8B C5 C6 03 00 5F 5E 5D 5B 83 C4 48 C3 },CVE not found
Malware_Updater,US-CERT Code Analysis Team,,$s0 = { 8A4C040480F15D80C171884C04044083F8107CEC },CVE not found
Malware_Updater,US-CERT Code Analysis Team,,$s1 = { 8A4D0080F19580E97C884D00454B75F0 },CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s0 = {8A043132C288043125FF00000003C299F73D40404900A14440490003D0413BCF72DE5E5FC3},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s1 = {8A04318844241432C28804318B44241425FF00000003C299F73D40404900A14440490003D0413BCF72D65E5FC3},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s2 = {8A04318844241432C28804318B44241425FF00000003C299F73D5C394100A16039410003D0413BCF72D65E5FC3},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s3 = {8A043132C288043125FF00000003C299F73D5C394100A16039410003D0413BCF72DE5E5FC3},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s4 = {B91A7900008A140780F29A8810404975F4},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s5 = {399FE192769F839DCE9F2A9D2C9EAD9CEB9FD19CA59F7E9F539CEF9F029F969C6C9E5C9D949FC99F},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s6 = {8A04318844241432C28804318B44241425FF00000003C299F73D40600910A14460091003D0413BCF72D65E5FC3},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s7 = {3C5C75208A41014184C074183C72740C3C7474083C6274043C2275088A41014184C075DC},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s8 = {8B063D9534120077353D59341200722E668B4604663DE8037F24},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s9 = {8BC88B74241CC1E1052BC88B7C2418C1E1048B5C241403C88D04888B4C242083F9018944240C7523},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s10 = {8B063D9034120077353D59341200722E668B4604663DE8037F246685C0},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s11 = {30110FB60148FFC102C20FBEC09941F7F94103D249FFC875E7},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s12 = {448BE8B84FECC44E41F7EDC1FA038BCAC1E91F03D16BD21A442BEA4183C541},CVE not found
Unauthorized_Proxy_Server_RAT,US-CERT Code Analysis Team,,$s13 = {8A0A80F9627C2380F9797F1E80F9647C0A80F96D7F0580C10BEB0D80F96F7C0A80F9787F05},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,$s0 = {8B4C24088A140880F24780C228881408403BC67CEF5E},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,$s1 = {568B74240C33C085F67E158B4C24088A140880EA2880F247881408403BC67CEF5E},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,$s2 = {4775401F713435747975366867766869375E2524736466},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,$s3 = {67686667686A75797566676467667472},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,$s4 = {6D2A5E265E676866676534776572},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,$s5 = {3171617A5853444332337765},CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,"$s6 = ""ghfghjuyufgdgftr""",CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,"$s7 = ""q45tyu6hgvhi7^%$sdf""",CVE not found
NK_SSL_PROXY,US-CERT Code Analysis Team,,"$s8 = ""m*^&^ghfge4wer""",CVE not found
r4_wiper_1,,,$mbr_code = { 33 C0 8E D0 BC 00 7C FB 50 07 50 1F FC BE 5D 7C 33 C9 41 81 F9 00 ?? 74 24 B4 43 B0 00 CD 13 FE C2 80 FA 84 7C F3 B2 80 BF 65 7C 81 05 00 04 83 55 02 00 83 55 04 00 83 55 06 00 EB D5 BE 4D 7C B4 43 B0 00 CD 13 33 C9 BE 5D 7C EB C5 },CVE not found
r4_wiper_1,,,$controlServiceFoundlnBoth = { 83 EC 1C 57 68 3F 00 0F 00 6A 00 6A 00 FF 15 ?? ?? ?? ?? 8B F8 85 FF 74 44 8B 44 24 24 53 56 6A 24 50 57 FF 15 ?? ?? ?? ?? 8B 1D ?? ?? ?? ?? 8B F0 85 F6 74 1C 8D 4C 24 0C 51 6A 01 56 FF 15 ?? ?? ?? ?? 68 E8 03 00 00 FF 15 ?? ?? ?? ?? 56 FF D3 57 FF D3 5E 5B 33 C0 5F 83 C4 1C C3 33 C0 5F 83 C4 1C C3 },CVE not found
r4_wiper_2,,,"$PhysicalDriveSTR = ""\\\\.\\PhysicalDrive"" wide",CVE not found
r4_wiper_2,,,$ExtendedWrite = { B4 43 B0 00 CD 13 },CVE not found
APT_Hikit_msrv,ThreatConnect Intelligence Research Team,,$m = {6D 73 72 76 2E 64 6C 6C 00 44 6C 6C},CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,"$s1 = ""haslo.exe"" fullword ascii",CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,"$s2 = ""SYSTEM\\CurrentControlSet\\Services\\%ls"" fullword wide",CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,"$s3 = ""SYS_BASCON.COM"" fullword wide",CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,"$s4 = ""*.pcmt"" fullword wide",CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,"$s5 = ""*.pcmi"" fullword wide",CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,$x1 = { 00 53 00 65 00 72 00 76 00 69 00 63 00 65 00 73,CVE not found
Industroyer_Malware_1,Florian Roth,Detects Industroyer related malware,"$x2 = ""haslo.dat\x00Crash""",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$x1 = ""sc create %ls type= own start= auto error= ignore binpath= \""%ls\"" displayname= \""%ls\"""" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$x2 = ""10.15.1.69:3128"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s1 = ""Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1)"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s2 = ""/c sc stop %s"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s3 = ""sc start %ls"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s4 = ""93.115.27.57"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s5 = ""5.39.218.152"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s6 = ""tierexe"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s7 = ""comsys"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s8 = ""195.16.88.6"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$s9 = ""TieringService"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a1 = ""TEMP\x00\x00DEF"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a2 = ""TEMP\x00\x00DEF-C"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a3 = ""TEMP\x00\x00DEF-WS"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a4 = ""TEMP\x00\x00DEF-EP"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a5 = ""TEMP\x00\x00DC-2-TEMP"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a6 = ""TEMP\x00\x00DC-2"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a7 = ""TEMP\x00\x00CES-McA-TEMP"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a8 = ""TEMP\x00\x00SRV_WSUS"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a9 = ""TEMP\x00\x00SRV_DC-2"" fullword wide",CVE not found
Industroyer_Malware_2,Florian Roth,Detects Industroyer related malware,"$a10 = ""TEMP\x00\x00SCE-WSUS01"" fullword wide",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$s1 = ""!ZBfamily"" fullword ascii",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$s2 = "":g/outddomo;"" fullword ascii",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$s3 = ""GHIJKLMNOTST"" fullword ascii",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$d1 = ""Error params Arguments!!!"" fullword wide",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$d2 = ""^(.+?.exe).*\\s+-ip\\s*=\\s*(.+)\\s+-ports\\s*=\\s*(.+)$"" fullword wide",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$d3 = ""Exhample:App.exe -ip= 127.0.0.1-100,"" fullword wide",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$d4 = ""Error IP Range %ls - %ls"" fullword wide",CVE not found
Industroyer_Portscan_3,Florian Roth,Detects Industroyer related custom port scaner,"$d5 = ""Can't closesocket."" fullword wide",CVE not found
Industroyer_Portscan_3_Output,Florian Roth,Detects Industroyer related custom port scaner output file,"$s1 = ""WSA library load complite."" fullword ascii",CVE not found
Industroyer_Portscan_3_Output,Florian Roth,Detects Industroyer related custom port scaner output file,"$s2 = ""Connection refused"" fullword ascii",CVE not found
Industroyer_Malware_4,Florian Roth,Detects Industroyer related malware,"$s1 = ""haslo.dat"" fullword wide",CVE not found
Industroyer_Malware_4,Florian Roth,Detects Industroyer related malware,"$s2 = ""defragsvc"" fullword ascii",CVE not found
Industroyer_Malware_4,Florian Roth,Detects Industroyer related malware,$a1 = { 00 2E 00 64 00 61 00 74 00 00 00 43 72 61 73 68 00 00 00 },CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$x1 = ""D2MultiCommService.exe"" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$x2 = ""Crash104.dll"" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$x3 = ""iec104.log"" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$x4 = ""IEC-104 client: ip=%s; port=%s; ASDU=%u "" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$s1 = ""Error while getaddrinfo executing: %d"" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$s2 = ""return info-Remote command"" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$s3 = ""Error killing process ..."" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$s4 = ""stop_comm_service_name"" fullword ascii",CVE not found
Industroyer_Malware_5,Florian Roth,Detects Industroyer related malware,"$s5 = ""*1* Data exchange: Send: %d (%s)"" fullword ascii",CVE not found
IronTiger_ASPXSpy,"Cyber Safety Solutions, Trend Micro",ASPXSpy detection. It might be used by other fraudsters,"$str1 = ""ASPXSpy"" nocase wide ascii",CVE not found
IronTiger_ASPXSpy,"Cyber Safety Solutions, Trend Micro",ASPXSpy detection. It might be used by other fraudsters,"$str2 = ""IIS Spy"" nocase wide ascii",CVE not found
IronTiger_ASPXSpy,"Cyber Safety Solutions, Trend Micro",ASPXSpy detection. It might be used by other fraudsters,"$str3 = ""protected void DGCoW(object sender,EventArgs e)"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_driversinstall,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Changeport Toolkit driverinstall,"$str1 = ""openmydoor"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_driversinstall,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Changeport Toolkit driverinstall,"$str2 = ""Install service error"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_driversinstall,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Changeport Toolkit driverinstall,"$str3 = ""start remove service"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_driversinstall,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Changeport Toolkit driverinstall,"$str4 = ""NdisVersion"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_ChangePortExe,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Toolkit ChangePort,"$str1 = ""Unable to alloc the adapter!"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_ChangePortExe,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Toolkit ChangePort,"$str2 = ""Wait for master fuck"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_ChangePortExe,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Toolkit ChangePort,"$str3 = ""xx.exe <HOST> <PORT>"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_ChangePortExe,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Toolkit ChangePort,"$str4 = ""chkroot2007"" nocase wide ascii",CVE not found
IronTiger_ChangePort_Toolkit_ChangePortExe,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - Toolkit ChangePort,"$str5 = ""Door is bind on %s"" nocase wide ascii",CVE not found
IronTiger_dllshellexc2010,"Cyber Safety Solutions, Trend Micro",dllshellexc2010 Exchange backdoor + remote shell,"$str1 = ""Microsoft.Exchange.Clients.Auth.dll"" nocase ascii wide",CVE not found
IronTiger_dllshellexc2010,"Cyber Safety Solutions, Trend Micro",dllshellexc2010 Exchange backdoor + remote shell,"$str2 = ""Dllshellexc2010"" nocase wide ascii",CVE not found
IronTiger_dllshellexc2010,"Cyber Safety Solutions, Trend Micro",dllshellexc2010 Exchange backdoor + remote shell,"$str3 = ""Users\\ljw\\Documents"" nocase wide ascii",CVE not found
IronTiger_dllshellexc2010,"Cyber Safety Solutions, Trend Micro",dllshellexc2010 Exchange backdoor + remote shell,"$bla1 = ""please input path"" nocase wide ascii",CVE not found
IronTiger_dllshellexc2010,"Cyber Safety Solutions, Trend Micro",dllshellexc2010 Exchange backdoor + remote shell,"$bla2 = ""auth.owa"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$str1 = ""\\DnsTunClient\\"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$str2 = ""\\t-DNSTunnel\\"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$str3 = ""xssok.blogspot"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$str4 = ""dnstunclient"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$mistake1 = ""because of error, can not analysis"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$mistake2 = ""can not deal witn the error"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$mistake3 = ""the other retun one RST"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$mistake4 = ""Coversation produce one error"" nocase wide ascii",CVE not found
IronTiger_dnstunnel,"Cyber Safety Solutions, Trend Micro",This rule detects a dns tunnel tool used in Operation Iron Tiger,"$mistake5 = ""Program try to use the have deleted the buffer"" nocase wide ascii",CVE not found
IronTiger_EFH3_encoder,"Cyber Safety Solutions, Trend Micro",Iron Tiger EFH3 Encoder,"$str1 = ""EFH3 [HEX] [SRCFILE] [DSTFILE]"" nocase wide ascii",CVE not found
IronTiger_EFH3_encoder,"Cyber Safety Solutions, Trend Micro",Iron Tiger EFH3 Encoder,"$str2 = ""123.EXE 123.EFH"" nocase wide ascii",CVE not found
IronTiger_EFH3_encoder,"Cyber Safety Solutions, Trend Micro",Iron Tiger EFH3 Encoder,"$str3 = ""ENCODER: b[i]: = "" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$str1 = ""(LUID ERROR)"" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$str2 = ""Users\\K8team\\Desktop\\GetPassword"" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$str3 = ""Debug x64\\GetPassword.pdb"" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$bla1 = ""Authentication Package:"" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$bla2 = ""Authentication Domain:"" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$bla3 = ""* Password:"" nocase wide ascii",CVE not found
IronTiger_GetPassword_x64,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetPassword x64,"$bla4 = ""Primary User:"" nocase wide ascii",CVE not found
IronTiger_GetUserInfo,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetUserInfo,"$str1 = ""getuserinfo username"" nocase wide ascii",CVE not found
IronTiger_GetUserInfo,"Cyber Safety Solutions, Trend Micro",Iron Tiger Malware - GetUserInfo,"$str2 = ""joe@joeware.net"" nocase wide ascii",CVE not found
